numNode	numCus	ID_Depot	Mile(min)	Begin	End	numUAV
36	35	0	20	0	24	100	
time_vec & deta1 & deta2:
24	7	13	12	14	13	14	12	12	13	7	7	8	8	8	9	8	9	9	3	2	1	2	1	2	1818182	2	11	11	11	11	10	10	10	9	10	14	0	24	
25	9	15	13	15	14	15	14	14	15	8	8	9	9	8	10	9	9	10	2	2	3	1	3	1	2	1818182	12	13	12	12	11	12	11	10	11	16	0	12	
26	11	17	16	17	17	17	17	17	18	16	16	16	17	17	17	18	18	18	11	11	11	11	11	12	11	12	1818182	1	1	2	2	2	2	3	3	12	0	12	
27	11	16	16	17	16	17	16	17	17	16	16	16	16	17	17	17	18	18	11	11	11	12	11	12	11	13	1	1818182	2	1	2	2	2	3	2	11	0	18	
28	11	16	16	17	16	17	16	17	17	15	16	16	16	16	17	17	17	17	10	10	10	11	10	11	11	12	1	2	1818182	1	1	2	1	2	2	11	0	18	
29	10	15	15	16	16	16	15	16	16	15	15	15	16	16	16	17	17	17	10	10	10	11	10	11	11	12	2	1	1	1818182	1	1	2	3	1	11	0	24	
30	10	16	15	16	16	16	16	16	17	15	15	15	15	16	16	16	17	17	10	10	9	10	10	11	10	11	2	2	1	1	1818182	1	1	2	2	11	0	24	
31	10	15	15	16	15	16	15	16	16	15	15	15	15	16	16	16	17	17	10	10	10	11	10	11	10	12	2	2	2	1	1	1818182	1	2	1	10	0	18	
32	10	16	15	16	16	16	15	16	16	15	15	15	15	15	16	16	16	17	10	9	9	10	9	11	10	11	2	2	1	2	1	1	1818182	1	1	11	0	18	
33	10	16	15	16	16	17	16	16	17	14	14	15	15	15	15	16	16	16	9	9	9	9	9	10	9	10	3	3	2	3	2	2	1	1818182	2	12	0	24	
34	9	15	14	15	15	15	15	15	16	14	14	15	15	15	15	16	16	16	10	10	9	10	9	11	10	11	3	2	2	1	2	1	1	2	1818182	10	0	12	
35	9	8	9	9	9	9	10	10	10	14	14	14	13	15	14	15	15	15	16	15	14	16	14	16	14	16	12	11	11	11	11	10	11	12	10	1818182	0	12	
